,Energy,dG/de1,dG/dT,dH/de1,alpha
0,1e-05,2.4481482967608423,0.0,-0.8585625707902445,0.35069875951804597
1,0.005075110220440881,1.4470510532271883,0.008053936489643592,0.1375118088046657,-0.09502899603852209
2,0.010140220440881762,1.3917645275774013,0.01468717661098611,0.27269442717797027,-0.1959343134378058
3,0.015205330661322642,1.3658839247074195,0.02103470951608888,0.36546672556559895,-0.2675679235656018
4,0.020270440881763524,1.350461878887183,0.02725345560371753,0.439082834641251,-0.3251353048210936
5,0.025335551102204406,1.3402952905112746,0.033418148755449656,0.5012303794420796,-0.3739701116541849
6,0.030400661322645284,1.3332260520249588,0.039540838359685894,0.5555197411238562,-0.4166733317880414
7,0.03546577154308617,1.3281679376025621,0.04565585250682422,0.6039865274116545,-0.4547516246340755
8,0.04053088176352705,1.3244987344539632,0.05183826509806402,0.6479131680516669,-0.48917613222090023
9,0.04559599198396793,1.3218339706250595,0.057988778386072165,0.6881663247550559,-0.520614797355859
10,0.050661102204408816,1.3199083137297098,0.06413289405398281,0.725362946045548,-0.5495555551096312
11,0.055726212424849694,1.3185345414357386,0.07033811106937887,0.7599584837028515,-0.576366003180577
12,0.06079132264529057,1.3175830161461832,0.07661733243095757,0.792298757207728,-0.6013273907591292
13,0.06585643286573145,1.3169468040876735,0.08285695413166756,0.8226543514082713,-0.6246678672630003
14,0.07092154308617234,1.3165310908804189,0.08922409409349286,0.8512415302490661,-0.6465791321948999
15,0.07598665330661321,1.3162921492909307,0.09560135597806244,0.878233086201688,-0.6672022519277203
16,0.0810517635270541,1.3161565396260886,0.10201324797270882,0.9037743425320187,-0.6866769379794102
17,0.08611687374749498,1.3161017678843652,0.1084711288354146,0.9279836405289721,-0.7051002157840017
18,0.09118198396793585,1.31607300114032,0.11497366394450799,0.9509636524488553,-0.7225766744131112
19,0.09624709418837674,1.3160623534097011,0.12152315761424978,0.9727993586552232,-0.7391742162784765
20,0.10131220440881762,1.316024091880932,0.12811760623265359,0.9935666191719829,-0.7549760109269157
21,0.1063773146292585,1.3159555558435834,0.1347582025754264,1.013329197125123,-0.7700329943707985
22,0.11144242484969938,1.3158324844248008,0.14144461975959474,1.0321442729240786,-0.7844040066963898
23,0.11650753507014026,1.3156345768947948,0.14817470230407245,1.0500624316239229,-0.7981414064856183
24,0.12157264529058114,1.3153638775093999,0.15495014463557305,1.067127607663167,-0.8112793926527309
25,0.12663775551102205,1.3149984935078596,0.1617690521968109,1.083380373092121,-0.823864345427591
26,0.13170286573146292,1.314528742591131,0.16857440683576164,1.0988568948260413,-0.8359321932056286
27,0.1367679759519038,1.3139579852676384,0.1755327384262473,1.1135894037235108,-0.8475076191242791
28,0.1418330861723447,1.3132735343291366,0.18247599951318383,1.127607966907142,-0.8586238414399794
29,0.14689819639278556,1.312463533643453,0.1894586137587699,1.1409401852677363,-0.8693119130711687
30,0.15196330661322643,1.3115332129684913,0.19648034499524947,1.1536108555586522,-0.8795895095539352
31,0.15702841683366733,1.3104802890535652,0.2035403310048072,1.1656431737919595,-0.8894778376512571
32,0.1620935270541082,1.3092937440901173,0.2106368890275714,1.1770589969859382,-0.8990029947816832
33,0.16715863727454908,1.3079709226094118,0.21776551440143072,1.1878784795055148,-0.9081841644733878
34,0.17222374749498998,1.306516633489287,0.22493135810197631,1.1981202664963435,-0.9170340704324204
35,0.17728885771543085,1.3049299591673338,0.23212857659564923,1.207802022131787,-0.9255684672167972
36,0.18235396793587172,1.303204501442681,0.23935494337451357,1.2169405529916082,-0.9338062841591045
37,0.18741907815631262,1.3013370439088554,0.24661254856842274,1.2255516861054532,-0.9417634669218636
38,0.1924841883767535,1.2993323541990005,0.25389663834904064,1.2336502286997613,-0.9494493265814732
39,0.19754929859719436,1.2971924817797797,0.26120787410688323,1.2412503176335505,-0.9568744307942063
40,0.20261440881763526,1.2949160426833672,0.26854425410921035,1.2483655036630932,-0.9640513071999552
41,0.20767951903807613,1.2924989601538708,0.27590409848959757,1.2550087940750414,-0.97099404546185
42,0.212744629258517,1.2899418134631835,0.28328606159227854,1.2611925527822119,-0.9777127461247366
43,0.2178097394789579,1.2872489078795357,0.29068825419012195,1.2669285653112703,-0.984214131048098
44,0.22287484969939877,1.284422579795451,0.29810952555551545,1.2722281966948368,-0.9905059415083187
45,0.22793995991983965,1.281463173000006,0.305548218196853,1.2771024279787058,-0.9965970578685525
46,0.23300507014028055,1.2783691986074426,0.31300268412273435,1.2815618863452112,-1.0024974692297393
47,0.23807018036072142,1.2751398911723713,0.32047139965100185,1.2856168309226286,-1.0082163061659257
48,0.2431352905811623,1.2717789665447434,0.32795259758361367,1.2892771191140298,-1.0137588000978084
49,0.2482004008016032,1.2682897374670365,0.3354449101688951,1.2925523101602037,-1.0191301498202006
50,0.2532655110220441,1.2646743060960126,0.3429465927433871,1.295451690597528,-1.0243362139589312
51,0.25833062124248496,1.260933652536533,0.3504557680276037,1.297984304869917,-1.0293835066253103
52,0.26339573146292583,1.2570677139043231,0.3579712702431221,1.3001589637370214,-1.0342791795191855
53,0.2684608416833667,1.2530765391072383,0.3654899949894325,1.3019842372859811,-1.0390300964485277
54,0.2735259519038076,1.2489633257282144,0.3730155267722149,1.3034684418323388,-1.043640285492246
55,0.27859106212424845,1.2447313871461017,0.3804911964405001,1.3046196684662221,-1.04811341783341
56,0.2836561723446894,1.2403833402483233,0.3880626759382846,1.3054458241283284,-1.0524535292992405
57,0.28872128256513024,1.2359211265352423,0.39558522294739557,1.3059546508304307,-1.056665043417066
58,0.2937863927855711,1.2313460665090608,0.40310541182203286,1.3061537220178432,-1.060752746562034
59,0.298851503006012,1.2266589021368821,0.41061659924235416,1.306050454297018,-1.0647217837182228
60,0.30391661322645286,1.221860614217842,0.4181229699365611,1.3056521057184598,-1.0685769641198033
61,0.30898172344689373,1.2169542337652386,0.4256224212107636,1.3049657618570647,-1.0723211486922724
62,0.31404683366733466,1.2119428528841372,0.4331078370632363,1.3039983659049605,-1.0759569750353766
63,0.31911194388777553,1.2068291529044475,0.44058491019009277,1.3027567304569976,-1.079487288918803
64,0.3241770541082164,1.2016154116067854,0.44804774329851416,1.3012475427935606,-1.082915157565721
65,0.32924216432865727,1.1963035424612227,0.45549465166324915,1.2994773697426585,-1.086243853352779
66,0.33430727454909814,1.1908951205225253,0.4629252820694823,1.2974526620817675,-1.0894768478961339
67,0.33937238476953907,1.18539139621749,0.4703397614484619,1.2951797586311353,-1.0926178161609517
68,0.34443749498997994,1.1797939751295876,0.4777330824159503,1.2926648810177643,-1.0956700138054012
69,0.3495026052104208,1.1741057206676004,0.4851046690584826,1.2899141271717431,-1.0986354162709417
70,0.3545677154308617,1.1683294600911667,0.4924554161748044,1.28693348261368,-1.1015159050369734
71,0.35963282565130256,1.1624677714570626,0.49977939903812957,1.2837288430348066,-1.104313491139417
72,0.36469793587174343,1.1565229999325026,0.5070778538875212,1.280306006082095,-1.1070303021702264
73,0.36976304609218436,1.1504972680135066,0.5143497740747516,1.276670671731388,-1.1096685817739813
74,0.3748281563126252,1.1443925065747733,0.5215916789252981,1.2728284694945704,-1.1122306919888987
75,0.3798932665330661,1.138210446691449,0.5288021841429037,1.268784912648638,-1.114719089371164
76,0.38495837675350697,1.1319526307416394,0.5359814234734096,1.264545444145848,-1.117136362249837
77,0.39002348697394784,1.1256209009847704,0.5431268487990201,1.2601154125289615,-1.1194847318724501
78,0.3950885971943887,1.1192178574707,0.550237015786697,1.255500064901952,-1.1217655763099008
79,0.40015370741482964,1.1127460568899827,0.5573102906316508,1.2507045658942744,-1.1239802272495778
80,0.4052188176352705,1.106207905077466,0.5643459242938196,1.2457340015297382,-1.1261300844188973
81,0.4102839278557114,1.0996056656133686,0.5713414648796913,1.2405933807670941,-1.128216613975958
82,0.41534903807615225,1.0929414696559347,0.5782959429087877,1.2352876368753845,-1.1302413451877356
83,0.4204141482965931,1.0862173213785717,0.5852079045446398,1.229821628731321,-1.1322058712620178
84,0.425479258517034,1.0794351063609764,0.5920758661896299,1.2242001420663138,-1.1341118468838516
85,0.4305443687374749,1.0725965983231591,0.5988982080654097,1.2184278906452555,-1.135960987150324
86,0.4356094789579158,1.0657034656225115,0.6056739727471588,1.2125095173727158,-1.137755066475692
87,0.44067458917835667,1.058757471684748,0.6124015049996763,1.206449590292816,-1.13949570374512
88,0.44573969939879754,1.0517608793510236,0.6190794378190938,1.2002525928959078,-1.1411839102025827
89,0.4508048096192384,1.0447159709161156,0.6257064053039514,1.1939229380219858,-1.1428206050827672
90,0.4558699198396793,1.0376249305258165,0.6322814664320421,1.1874649718675694,-1.1444067474996205
91,0.4609350300601202,1.0304898575701837,0.6387527612929438,1.180882974966594,-1.1459433261682221
92,0.4660001402805611,1.023312756748961,0.6452683303137059,1.17418116066451,-1.147431372198324
93,0.47106525050100195,1.0160955547589299,0.6516782180423202,1.1673636840647041,-1.1488719526399884
